id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
3004214,xizhimenbei_aq,2018-05-18 08:00:00,28.0,34.0,30.0,0.4,149.0,6.0
3004215,nansanhuan_aq,2018-05-18 08:00:00,18.0,59.0,90.0,0.7,108.0,3.0
3004216,dongsihuan_aq,2018-05-18 08:00:00,12.0,40.0,45.0,0.5,135.0,3.0
3004238,dongsi_aq,2018-05-18 09:00:00,31.0,65.0,23.0,0.5,184.0,4.0
3004239,tiantan_aq,2018-05-18 09:00:00,30.0,74.0,19.0,0.5,168.0,5.0
3004240,guanyuan_aq,2018-05-18 09:00:00,26.0,,19.0,,,8.0
3004241,wanshouxigong_aq,2018-05-18 09:00:00,23.0,89.0,19.0,0.7,161.0,4.0
3004242,aotizhongxin_aq,2018-05-18 09:00:00,19.0,40.0,18.0,0.4,186.0,3.0
3004243,nongzhanguan_aq,2018-05-18 09:00:00,29.0,64.0,18.0,0.5,173.0,4.0
3004244,wanliu_aq,2018-05-18 09:00:00,25.0,43.0,28.0,0.3,193.0,4.0
3004245,beibuxinqu_aq,2018-05-18 09:00:00,25.0,40.0,15.0,0.4,148.0,2.0
3004246,zhiwuyuan_aq,2018-05-18 09:00:00,,,,,,
3004247,fengtaihuayuan_aq,2018-05-18 09:00:00,42.0,57.0,17.0,0.6,193.0,3.0
3004248,yungang_aq,2018-05-18 09:00:00,25.0,48.0,20.0,0.5,157.0,4.0
3004249,gucheng_aq,2018-05-18 09:00:00,31.0,44.0,20.0,0.5,183.0,4.0
3004250,fangshan_aq,2018-05-18 09:00:00,19.0,47.0,14.0,0.5,171.0,3.0
3004251,daxing_aq,2018-05-18 09:00:00,17.0,52.0,12.0,0.7,164.0,5.0
3004252,yizhuang_aq,2018-05-18 09:00:00,26.0,27.0,12.0,0.5,178.0,5.0
3004253,tongzhou_aq,2018-05-18 09:00:00,28.0,55.0,18.0,0.5,171.0,4.0
3004254,shunyi_aq,2018-05-18 09:00:00,17.0,47.0,15.0,0.6,194.0,6.0
3004255,pingchang_aq,2018-05-18 09:00:00,9.0,22.0,9.0,0.2,148.0,2.0
3004256,mentougou_aq,2018-05-18 09:00:00,40.0,47.0,30.0,0.5,195.0,3.0
3004257,pinggu_aq,2018-05-18 09:00:00,23.0,43.0,18.0,0.4,185.0,3.0
3004258,huairou_aq,2018-05-18 09:00:00,13.0,34.0,10.0,0.3,142.0,2.0
3004259,miyun_aq,2018-05-18 09:00:00,19.0,45.0,29.0,0.4,146.0,3.0
3004260,yanqin_aq,2018-05-18 09:00:00,24.0,36.0,13.0,0.4,144.0,2.0
3004261,dingling_aq,2018-05-18 09:00:00,9.0,26.0,12.0,0.3,130.0,2.0
3004262,badaling_aq,2018-05-18 09:00:00,21.0,43.0,13.0,0.3,124.0,2.0
3004263,miyunshuiku_aq,2018-05-18 09:00:00,13.0,37.0,7.0,0.3,169.0,2.0
3004264,donggaocun_aq,2018-05-18 09:00:00,29.0,42.0,12.0,0.4,159.0,8.0
3004265,yongledian_aq,2018-05-18 09:00:00,19.0,42.0,13.0,0.8,136.0,7.0
3004266,yufa_aq,2018-05-18 09:00:00,28.0,56.0,11.0,0.7,173.0,5.0
3004267,liulihe_aq,2018-05-18 09:00:00,21.0,67.0,18.0,0.5,171.0,2.0
3004268,qianmen_aq,2018-05-18 09:00:00,23.0,65.0,53.0,0.6,155.0,5.0
3004269,yongdingmennei_aq,2018-05-18 09:00:00,31.0,63.0,43.0,0.4,142.0,10.0
3004270,xizhimenbei_aq,2018-05-18 09:00:00,29.0,50.0,42.0,0.5,151.0,6.0
3004271,nansanhuan_aq,2018-05-18 09:00:00,16.0,62.0,86.0,0.7,109.0,4.0
3004272,dongsihuan_aq,2018-05-18 09:00:00,18.0,65.0,49.0,0.6,149.0,5.0
3004294,dongsi_aq,2018-05-18 10:00:00,31.0,71.0,24.0,0.5,177.0,4.0
3004295,tiantan_aq,2018-05-18 10:00:00,19.0,47.0,17.0,0.5,164.0,4.0
3004296,guanyuan_aq,2018-05-18 10:00:00,30.0,,20.0,0.6,,6.0
3004297,wanshouxigong_aq,2018-05-18 10:00:00,23.0,35.0,19.0,0.7,155.0,3.0
3004298,aotizhongxin_aq,2018-05-18 10:00:00,25.0,60.0,24.0,0.5,188.0,4.0
3004299,nongzhanguan_aq,2018-05-18 10:00:00,30.0,59.0,26.0,0.6,163.0,3.0
3004300,wanliu_aq,2018-05-18 10:00:00,21.0,86.0,34.0,0.4,181.0,4.0
3004301,beibuxinqu_aq,2018-05-18 10:00:00,19.0,56.0,16.0,0.4,169.0,2.0
3004302,zhiwuyuan_aq,2018-05-18 10:00:00,,,,,,
3004303,fengtaihuayuan_aq,2018-05-18 10:00:00,31.0,57.0,18.0,0.6,181.0,3.0
3004304,yungang_aq,2018-05-18 10:00:00,20.0,47.0,18.0,0.5,142.0,4.0
3004305,gucheng_aq,2018-05-18 10:00:00,29.0,51.0,18.0,0.5,165.0,4.0
3004306,fangshan_aq,2018-05-18 10:00:00,17.0,51.0,16.0,0.6,170.0,3.0
3004307,daxing_aq,2018-05-18 10:00:00,16.0,55.0,15.0,0.7,165.0,5.0
3004308,yizhuang_aq,2018-05-18 10:00:00,24.0,33.0,15.0,0.5,166.0,4.0
3004309,tongzhou_aq,2018-05-18 10:00:00,26.0,60.0,17.0,0.5,168.0,3.0
3004310,shunyi_aq,2018-05-18 10:00:00,26.0,55.0,19.0,0.7,199.0,7.0
3004311,pingchang_aq,2018-05-18 10:00:00,6.0,20.0,10.0,0.2,148.0,2.0
3004312,mentougou_aq,2018-05-18 10:00:00,35.0,56.0,32.0,0.5,196.0,3.0
3004313,pinggu_aq,2018-05-18 10:00:00,25.0,48.0,20.0,0.5,186.0,4.0
3004314,huairou_aq,2018-05-18 10:00:00,16.0,62.0,13.0,0.4,171.0,2.0
3004315,miyun_aq,2018-05-18 10:00:00,27.0,58.0,30.0,0.5,164.0,4.0
3004316,yanqin_aq,2018-05-18 10:00:00,23.0,38.0,13.0,0.4,146.0,2.0
3004317,dingling_aq,2018-05-18 10:00:00,4.0,18.0,12.0,0.2,129.0,2.0
3004318,badaling_aq,2018-05-18 10:00:00,22.0,32.0,16.0,0.3,123.0,2.0
3004319,miyunshuiku_aq,2018-05-18 10:00:00,22.0,63.0,8.0,0.4,192.0,2.0
3004320,donggaocun_aq,2018-05-18 10:00:00,26.0,43.0,12.0,0.4,159.0,6.0
3004321,yongledian_aq,2018-05-18 10:00:00,14.0,31.0,16.0,0.7,128.0,5.0
3004322,yufa_aq,2018-05-18 10:00:00,24.0,58.0,14.0,0.8,180.0,7.0
3004323,liulihe_aq,2018-05-18 10:00:00,32.0,91.0,14.0,0.7,195.0,4.0
3004324,qianmen_aq,2018-05-18 10:00:00,,,,,,
3004325,yongdingmennei_aq,2018-05-18 10:00:00,27.0,55.0,39.0,0.5,143.0,9.0
3004326,xizhimenbei_aq,2018-05-18 10:00:00,30.0,65.0,54.0,0.7,139.0,6.0
3004327,nansanhuan_aq,2018-05-18 10:00:00,15.0,54.0,89.0,0.7,105.0,3.0
3004328,dongsihuan_aq,2018-05-18 10:00:00,19.0,61.0,74.0,0.7,126.0,4.0
3004350,dongsi_aq,2018-05-18 11:00:00,27.0,77.0,25.0,0.6,164.0,3.0
3004351,tiantan_aq,2018-05-18 11:00:00,21.0,29.0,19.0,0.5,149.0,4.0
3004352,guanyuan_aq,2018-05-18 11:00:00,29.0,40.0,24.0,0.6,170.0,5.0
3004353,wanshouxigong_aq,2018-05-18 11:00:00,21.0,48.0,20.0,0.7,146.0,3.0
3004354,aotizhongxin_aq,2018-05-18 11:00:00,24.0,54.0,27.0,0.5,175.0,3.0
3004355,nongzhanguan_aq,2018-05-18 11:00:00,25.0,66.0,23.0,0.6,151.0,3.0
3004356,wanliu_aq,2018-05-18 11:00:00,23.0,62.0,40.0,0.5,156.0,3.0
3004357,beibuxinqu_aq,2018-05-18 11:00:00,28.0,56.0,20.0,0.5,164.0,2.0
3004358,zhiwuyuan_aq,2018-05-18 11:00:00,,,,,,
3004359,fengtaihuayuan_aq,2018-05-18 11:00:00,28.0,55.0,20.0,0.6,168.0,2.0
3004360,yungang_aq,2018-05-18 11:00:00,21.0,42.0,20.0,0.5,135.0,3.0
3004361,gucheng_aq,2018-05-18 11:00:00,20.0,45.0,20.0,0.5,151.0,3.0
3004362,fangshan_aq,2018-05-18 11:00:00,20.0,78.0,22.0,0.7,176.0,3.0
3004363,daxing_aq,2018-05-18 11:00:00,17.0,60.0,20.0,0.7,162.0,5.0
3004364,yizhuang_aq,2018-05-18 11:00:00,23.0,47.0,18.0,0.6,156.0,4.0
3004365,tongzhou_aq,2018-05-18 11:00:00,23.0,55.0,20.0,0.6,156.0,3.0
3004366,shunyi_aq,2018-05-18 11:00:00,31.0,60.0,20.0,0.8,188.0,7.0
3004367,pingchang_aq,2018-05-18 11:00:00,,8.0,23.0,0.4,167.0,3.0
3004368,mentougou_aq,2018-05-18 11:00:00,26.0,58.0,38.0,0.6,162.0,3.0
3004369,pinggu_aq,2018-05-18 11:00:00,26.0,53.0,22.0,0.5,172.0,3.0
3004370,huairou_aq,2018-05-18 11:00:00,19.0,83.0,16.0,0.5,172.0,2.0
3004371,miyun_aq,2018-05-18 11:00:00,26.0,62.0,26.0,0.5,165.0,4.0
3004372,yanqin_aq,2018-05-18 11:00:00,22.0,38.0,13.0,0.4,147.0,2.0
3004373,dingling_aq,2018-05-18 11:00:00,8.0,38.0,19.0,0.3,136.0,2.0
3004374,badaling_aq,2018-05-18 11:00:00,21.0,29.0,18.0,0.3,128.0,2.0
3004375,miyunshuiku_aq,2018-05-18 11:00:00,23.0,60.0,9.0,0.4,190.0,2.0
3004376,donggaocun_aq,2018-05-18 11:00:00,17.0,43.0,10.0,0.3,153.0,4.0
3004377,yongledian_aq,2018-05-18 11:00:00,14.0,58.0,27.0,0.6,113.0,4.0
3004378,yufa_aq,2018-05-18 11:00:00,19.0,54.0,17.0,0.8,165.0,6.0
3004379,liulihe_aq,2018-05-18 11:00:00,42.0,95.0,20.0,1.1,195.0,9.0
3004380,qianmen_aq,2018-05-18 11:00:00,23.0,55.0,54.0,0.6,136.0,3.0
3004381,yongdingmennei_aq,2018-05-18 11:00:00,27.0,55.0,55.0,0.5,116.0,9.0
3004382,xizhimenbei_aq,2018-05-18 11:00:00,31.0,60.0,59.0,0.7,130.0,6.0
3004383,nansanhuan_aq,2018-05-18 11:00:00,14.0,55.0,83.0,0.6,98.0,3.0
3004384,dongsihuan_aq,2018-05-18 11:00:00,19.0,63.0,75.0,0.9,108.0,3.0
3004406,dongsi_aq,2018-05-18 12:00:00,28.0,83.0,34.0,0.8,143.0,3.0
3004407,tiantan_aq,2018-05-18 12:00:00,23.0,33.0,25.0,0.6,135.0,4.0
3004408,guanyuan_aq,2018-05-18 12:00:00,26.0,44.0,25.0,0.6,156.0,4.0
3004409,wanshouxigong_aq,2018-05-18 12:00:00,22.0,73.0,21.0,0.8,135.0,3.0
3004410,aotizhongxin_aq,2018-05-18 12:00:00,25.0,55.0,34.0,0.5,151.0,4.0
3004411,nongzhanguan_aq,2018-05-18 12:00:00,24.0,80.0,31.0,0.7,130.0,3.0
3004412,wanliu_aq,2018-05-18 12:00:00,25.0,55.0,35.0,0.5,146.0,3.0
3004413,beibuxinqu_aq,2018-05-18 12:00:00,19.0,55.0,19.0,0.5,145.0,2.0
3004414,zhiwuyuan_aq,2018-05-18 12:00:00,,,,,,
3004415,fengtaihuayuan_aq,2018-05-18 12:00:00,31.0,58.0,23.0,0.7,158.0,3.0
3004416,yungang_aq,2018-05-18 12:00:00,25.0,61.0,29.0,0.8,128.0,3.0
3004417,gucheng_aq,2018-05-18 12:00:00,28.0,54.0,29.0,0.6,138.0,3.0
3004418,fangshan_aq,2018-05-18 12:00:00,27.0,109.0,37.0,1.0,164.0,5.0
3004419,daxing_aq,2018-05-18 12:00:00,22.0,82.0,41.0,0.9,128.0,4.0
3004420,yizhuang_aq,2018-05-18 12:00:00,22.0,47.0,31.0,0.7,133.0,4.0
3004421,tongzhou_aq,2018-05-18 12:00:00,24.0,64.0,33.0,0.6,129.0,3.0
3004422,shunyi_aq,2018-05-18 12:00:00,32.0,60.0,27.0,0.8,164.0,6.0
3004423,pingchang_aq,2018-05-18 12:00:00,17.0,,32.0,0.5,143.0,3.0
3004424,mentougou_aq,2018-05-18 12:00:00,28.0,64.0,44.0,0.7,150.0,3.0
3004425,pinggu_aq,2018-05-18 12:00:00,29.0,60.0,25.0,0.5,159.0,3.0
3004426,huairou_aq,2018-05-18 12:00:00,27.0,75.0,21.0,0.7,157.0,2.0
3004427,miyun_aq,2018-05-18 12:00:00,27.0,62.0,17.0,0.6,161.0,3.0
3004428,yanqin_aq,2018-05-18 12:00:00,20.0,42.0,21.0,0.4,137.0,2.0
3004429,dingling_aq,2018-05-18 12:00:00,20.0,76.0,25.0,0.5,108.0,2.0
3004430,badaling_aq,2018-05-18 12:00:00,26.0,105.0,27.0,0.3,119.0,2.0
3004431,miyunshuiku_aq,2018-05-18 12:00:00,22.0,54.0,9.0,0.4,177.0,2.0
3004432,donggaocun_aq,2018-05-18 12:00:00,28.0,56.0,14.0,0.4,154.0,3.0
3004433,yongledian_aq,2018-05-18 12:00:00,23.0,65.0,39.0,0.9,119.0,7.0
3004434,yufa_aq,2018-05-18 12:00:00,41.0,95.0,31.0,1.3,159.0,9.0
3004435,liulihe_aq,2018-05-18 12:00:00,42.0,108.0,21.0,1.1,173.0,7.0
3004436,qianmen_aq,2018-05-18 12:00:00,31.0,64.0,58.0,0.7,121.0,3.0
3004437,yongdingmennei_aq,2018-05-18 12:00:00,28.0,65.0,55.0,0.6,113.0,8.0
3004438,xizhimenbei_aq,2018-05-18 12:00:00,27.0,63.0,52.0,0.7,124.0,5.0
3004439,nansanhuan_aq,2018-05-18 12:00:00,17.0,62.0,85.0,0.8,85.0,4.0
3004440,dongsihuan_aq,2018-05-18 12:00:00,22.0,60.0,115.0,1.0,59.0,4.0
3004462,dongsi_aq,2018-05-18 13:00:00,30.0,91.0,45.0,1.0,127.0,6.0
3004463,tiantan_aq,2018-05-18 13:00:00,27.0,62.0,37.0,0.9,117.0,6.0
3004464,guanyuan_aq,2018-05-18 13:00:00,30.0,60.0,35.0,0.9,134.0,6.0
3004465,wanshouxigong_aq,2018-05-18 13:00:00,30.0,67.0,34.0,1.1,116.0,5.0
3004466,aotizhongxin_aq,2018-05-18 13:00:00,27.0,65.0,43.0,0.7,131.0,5.0
3004467,nongzhanguan_aq,2018-05-18 13:00:00,29.0,66.0,38.0,0.9,116.0,5.0
3004468,wanliu_aq,2018-05-18 13:00:00,29.0,65.0,41.0,0.6,126.0,4.0
3004469,beibuxinqu_aq,2018-05-18 13:00:00,19.0,72.0,28.0,0.6,127.0,2.0
3004470,zhiwuyuan_aq,2018-05-18 13:00:00,,,,,,
3004471,fengtaihuayuan_aq,2018-05-18 13:00:00,33.0,78.0,38.0,0.9,128.0,4.0
3004472,yungang_aq,2018-05-18 13:00:00,27.0,76.0,41.0,1.0,104.0,3.0
3004473,gucheng_aq,2018-05-18 13:00:00,34.0,74.0,39.0,0.9,127.0,3.0
3004474,fangshan_aq,2018-05-18 13:00:00,35.0,131.0,46.0,1.1,132.0,4.0
3004475,daxing_aq,2018-05-18 13:00:00,30.0,129.0,42.0,1.2,134.0,7.0
3004476,yizhuang_aq,2018-05-18 13:00:00,24.0,73.0,44.0,0.8,124.0,6.0
3004477,tongzhou_aq,2018-05-18 13:00:00,29.0,87.0,48.0,0.8,106.0,4.0
3004478,shunyi_aq,2018-05-18 13:00:00,32.0,65.0,40.0,0.8,129.0,6.0
3004479,pingchang_aq,2018-05-18 13:00:00,28.0,50.0,34.0,0.6,117.0,2.0
3004480,mentougou_aq,2018-05-18 13:00:00,33.0,85.0,50.0,1.0,156.0,4.0
3004481,pinggu_aq,2018-05-18 13:00:00,35.0,83.0,38.0,0.6,127.0,3.0
3004482,huairou_aq,2018-05-18 13:00:00,29.0,73.0,25.0,0.7,131.0,2.0
3004483,miyun_aq,2018-05-18 13:00:00,29.0,52.0,21.0,0.6,147.0,3.0
3004484,yanqin_aq,2018-05-18 13:00:00,27.0,61.0,33.0,0.4,106.0,2.0
3004485,dingling_aq,2018-05-18 13:00:00,19.0,57.0,24.0,0.5,76.0,2.0
3004486,badaling_aq,2018-05-18 13:00:00,28.0,73.0,53.0,0.4,100.0,2.0
3004487,miyunshuiku_aq,2018-05-18 13:00:00,26.0,54.0,10.0,0.5,164.0,2.0
3004488,donggaocun_aq,2018-05-18 13:00:00,32.0,58.0,17.0,0.5,142.0,4.0
3004489,yongledian_aq,2018-05-18 13:00:00,37.0,80.0,40.0,1.1,99.0,7.0
3004490,yufa_aq,2018-05-18 13:00:00,34.0,76.0,30.0,0.9,134.0,7.0
3004491,liulihe_aq,2018-05-18 13:00:00,,148.0,27.0,1.0,172.0,6.0
3004492,qianmen_aq,2018-05-18 13:00:00,30.0,71.0,63.0,0.9,111.0,5.0
3004493,yongdingmennei_aq,2018-05-18 13:00:00,32.0,89.0,56.0,0.8,106.0,10.0
3004494,xizhimenbei_aq,2018-05-18 13:00:00,35.0,76.0,67.0,0.9,99.0,5.0
3004495,nansanhuan_aq,2018-05-18 13:00:00,24.0,80.0,86.0,1.0,78.0,6.0
3004496,dongsihuan_aq,2018-05-18 13:00:00,25.0,75.0,87.0,0.9,79.0,5.0
3004518,dongsi_aq,2018-05-18 14:00:00,34.0,117.0,39.0,1.1,129.0,9.0
3004519,tiantan_aq,2018-05-18 14:00:00,29.0,71.0,34.0,0.9,113.0,6.0
3004520,guanyuan_aq,2018-05-18 14:00:00,47.0,110.0,43.0,1.3,132.0,10.0
3004521,wanshouxigong_aq,2018-05-18 14:00:00,35.0,120.0,40.0,1.2,105.0,6.0
3004522,aotizhongxin_aq,2018-05-18 14:00:00,38.0,76.0,50.0,1.0,130.0,9.0
3004523,nongzhanguan_aq,2018-05-18 14:00:00,35.0,96.0,44.0,1.1,116.0,8.0
3004524,wanliu_aq,2018-05-18 14:00:00,,6.0,64.0,1.1,114.0,8.0
3004525,beibuxinqu_aq,2018-05-18 14:00:00,25.0,75.0,25.0,0.9,136.0,2.0
3004526,zhiwuyuan_aq,2018-05-18 14:00:00,,,,,,
3004527,fengtaihuayuan_aq,2018-05-18 14:00:00,46.0,111.0,50.0,1.3,121.0,8.0
3004528,yungang_aq,2018-05-18 14:00:00,45.0,92.0,42.0,1.1,92.0,2.0
3004529,gucheng_aq,2018-05-18 14:00:00,49.0,92.0,49.0,1.0,104.0,2.0
3004530,fangshan_aq,2018-05-18 14:00:00,52.0,151.0,43.0,1.2,124.0,4.0
3004531,daxing_aq,2018-05-18 14:00:00,29.0,110.0,49.0,1.1,107.0,6.0
3004532,yizhuang_aq,2018-05-18 14:00:00,28.0,88.0,50.0,0.8,100.0,6.0
3004533,tongzhou_aq,2018-05-18 14:00:00,29.0,103.0,46.0,0.8,101.0,5.0
3004534,shunyi_aq,2018-05-18 14:00:00,33.0,69.0,57.0,0.9,94.0,7.0
3004535,pingchang_aq,2018-05-18 14:00:00,30.0,68.0,35.0,0.6,99.0,2.0
3004536,mentougou_aq,2018-05-18 14:00:00,37.0,95.0,82.0,1.1,98.0,3.0
3004537,pinggu_aq,2018-05-18 14:00:00,33.0,83.0,39.0,0.7,106.0,3.0
3004538,huairou_aq,2018-05-18 14:00:00,32.0,77.0,22.0,0.7,110.0,2.0
3004539,miyun_aq,2018-05-18 14:00:00,38.0,76.0,41.0,0.7,103.0,2.0
3004540,yanqin_aq,2018-05-18 14:00:00,33.0,66.0,55.0,0.5,85.0,2.0
3004541,dingling_aq,2018-05-18 14:00:00,18.0,45.0,22.0,0.5,72.0,2.0
3004542,badaling_aq,2018-05-18 14:00:00,36.0,77.0,58.0,0.4,87.0,2.0
3004543,miyunshuiku_aq,2018-05-18 14:00:00,30.0,55.0,11.0,0.5,151.0,2.0
3004544,donggaocun_aq,2018-05-18 14:00:00,36.0,59.0,18.0,0.5,118.0,3.0
3004545,yongledian_aq,2018-05-18 14:00:00,40.0,105.0,43.0,1.2,84.0,6.0
3004546,yufa_aq,2018-05-18 14:00:00,21.0,54.0,27.0,0.6,114.0,5.0
3004547,liulihe_aq,2018-05-18 14:00:00,90.0,124.0,29.0,1.1,142.0,6.0
3004548,qianmen_aq,2018-05-18 14:00:00,42.0,104.0,69.0,1.1,105.0,7.0
3004549,yongdingmennei_aq,2018-05-18 14:00:00,35.0,108.0,55.0,0.9,102.0,11.0
3004550,xizhimenbei_aq,2018-05-18 14:00:00,46.0,107.0,88.0,1.3,89.0,7.0
3004551,nansanhuan_aq,2018-05-18 14:00:00,29.0,112.0,89.0,1.2,71.0,7.0
3004552,dongsihuan_aq,2018-05-18 14:00:00,31.0,89.0,53.0,1.0,113.0,9.0
3004574,dongsi_aq,2018-05-18 15:00:00,29.0,110.0,41.0,1.0,108.0,6.0
3004575,tiantan_aq,2018-05-18 15:00:00,24.0,73.0,36.0,0.8,94.0,4.0
3004576,guanyuan_aq,2018-05-18 15:00:00,42.0,102.0,35.0,1.0,128.0,10.0
3004577,wanshouxigong_aq,2018-05-18 15:00:00,36.0,83.0,44.0,1.2,90.0,6.0
3004578,aotizhongxin_aq,2018-05-18 15:00:00,41.0,90.0,57.0,1.0,107.0,8.0
3004579,nongzhanguan_aq,2018-05-18 15:00:00,29.0,81.0,37.0,0.8,104.0,6.0
3004580,wanliu_aq,2018-05-18 15:00:00,16.0,55.0,63.0,1.0,102.0,9.0
3004581,beibuxinqu_aq,2018-05-18 15:00:00,38.0,106.0,30.0,1.0,126.0,2.0
3004582,zhiwuyuan_aq,2018-05-18 15:00:00,,,,,,
3004583,fengtaihuayuan_aq,2018-05-18 15:00:00,53.0,114.0,63.0,1.2,86.0,6.0
3004584,yungang_aq,2018-05-18 15:00:00,54.0,93.0,40.0,1.1,89.0,3.0
3004585,gucheng_aq,2018-05-18 15:00:00,68.0,107.0,47.0,1.1,98.0,2.0
3004586,fangshan_aq,2018-05-18 15:00:00,40.0,109.0,41.0,1.0,107.0,4.0
3004587,daxing_aq,2018-05-18 15:00:00,24.0,86.0,39.0,0.9,102.0,5.0
3004588,yizhuang_aq,2018-05-18 15:00:00,25.0,68.0,37.0,0.7,96.0,6.0
3004589,tongzhou_aq,2018-05-18 15:00:00,33.0,109.0,57.0,0.8,76.0,4.0
3004590,shunyi_aq,2018-05-18 15:00:00,33.0,90.0,62.0,1.1,87.0,9.0
3004591,pingchang_aq,2018-05-18 15:00:00,31.0,67.0,39.0,0.7,79.0,2.0
3004592,mentougou_aq,2018-05-18 15:00:00,52.0,103.0,67.0,1.2,113.0,4.0
3004593,pinggu_aq,2018-05-18 15:00:00,39.0,60.0,37.0,0.7,86.0,2.0
3004594,huairou_aq,2018-05-18 15:00:00,34.0,70.0,22.0,0.7,87.0,2.0
3004595,miyun_aq,2018-05-18 15:00:00,40.0,73.0,54.0,0.7,66.0,2.0
3004596,yanqin_aq,2018-05-18 15:00:00,34.0,67.0,40.0,0.6,105.0,2.0
3004597,dingling_aq,2018-05-18 15:00:00,22.0,48.0,22.0,0.5,61.0,2.0
3004598,badaling_aq,2018-05-18 15:00:00,32.0,66.0,41.0,0.5,92.0,2.0
3004599,miyunshuiku_aq,2018-05-18 15:00:00,31.0,57.0,11.0,0.5,150.0,2.0
3004600,donggaocun_aq,2018-05-18 15:00:00,34.0,63.0,23.0,0.6,97.0,3.0
3004601,yongledian_aq,2018-05-18 15:00:00,17.0,115.0,51.0,1.0,69.0,5.0
3004602,yufa_aq,2018-05-18 15:00:00,25.0,78.0,36.0,0.7,90.0,7.0
3004603,liulihe_aq,2018-05-18 15:00:00,77.0,99.0,26.0,1.0,123.0,6.0
3004604,qianmen_aq,2018-05-18 15:00:00,39.0,93.0,71.0,1.0,88.0,5.0
3004605,yongdingmennei_aq,2018-05-18 15:00:00,33.0,94.0,59.0,0.7,80.0,9.0
3004606,xizhimenbei_aq,2018-05-18 15:00:00,42.0,89.0,81.0,1.0,88.0,7.0
3004607,nansanhuan_aq,2018-05-18 15:00:00,29.0,103.0,86.0,1.1,61.0,6.0
3004608,dongsihuan_aq,2018-05-18 15:00:00,25.0,88.0,57.0,0.8,91.0,7.0
3004650,dongsi_aq,2018-05-18 16:00:00,30.0,95.0,38.0,1.0,99.0,9.0
3004651,tiantan_aq,2018-05-18 16:00:00,23.0,56.0,36.0,0.8,85.0,5.0
3004652,guanyuan_aq,2018-05-18 16:00:00,39.0,91.0,34.0,0.8,109.0,9.0
3004653,wanshouxigong_aq,2018-05-18 16:00:00,31.0,63.0,33.0,1.0,89.0,7.0
3004654,aotizhongxin_aq,2018-05-18 16:00:00,30.0,70.0,47.0,0.7,103.0,9.0
3004655,nongzhanguan_aq,2018-05-18 16:00:00,30.0,81.0,38.0,0.8,89.0,7.0
3004656,wanliu_aq,2018-05-18 16:00:00,38.0,65.0,49.0,0.8,95.0,8.0
3004657,beibuxinqu_aq,2018-05-18 16:00:00,50.0,103.0,26.0,1.1,134.0,3.0
3004658,zhiwuyuan_aq,2018-05-18 16:00:00,,,,,,
3004659,fengtaihuayuan_aq,2018-05-18 16:00:00,46.0,95.0,63.0,1.0,67.0,6.0
3004660,yungang_aq,2018-05-18 16:00:00,43.0,73.0,32.0,0.9,80.0,3.0
3004661,gucheng_aq,2018-05-18 16:00:00,58.0,79.0,41.0,1.0,89.0,2.0
3004662,fangshan_aq,2018-05-18 16:00:00,36.0,102.0,43.0,0.9,92.0,4.0
3004663,daxing_aq,2018-05-18 16:00:00,24.0,81.0,34.0,0.9,92.0,6.0
3004664,yizhuang_aq,2018-05-18 16:00:00,27.0,77.0,52.0,0.7,69.0,5.0
3004665,tongzhou_aq,2018-05-18 16:00:00,29.0,106.0,70.0,0.7,54.0,4.0
3004666,shunyi_aq,2018-05-18 16:00:00,33.0,100.0,62.0,1.1,68.0,7.0
3004667,pingchang_aq,2018-05-18 16:00:00,41.0,83.0,41.0,0.9,67.0,2.0
3004668,mentougou_aq,2018-05-18 16:00:00,54.0,94.0,51.0,1.1,124.0,4.0
3004669,pinggu_aq,2018-05-18 16:00:00,33.0,34.0,25.0,0.6,92.0,2.0
3004670,huairou_aq,2018-05-18 16:00:00,38.0,85.0,49.0,0.8,49.0,2.0
3004671,miyun_aq,2018-05-18 16:00:00,36.0,64.0,53.0,0.7,54.0,2.0
3004672,yanqin_aq,2018-05-18 16:00:00,34.0,62.0,45.0,0.6,87.0,2.0
3004673,dingling_aq,2018-05-18 16:00:00,20.0,43.0,21.0,0.6,60.0,2.0
3004674,badaling_aq,2018-05-18 16:00:00,41.0,108.0,114.0,0.6,17.0,2.0
3004675,miyunshuiku_aq,2018-05-18 16:00:00,32.0,60.0,16.0,0.5,128.0,2.0
3004676,donggaocun_aq,2018-05-18 16:00:00,32.0,55.0,25.0,0.7,79.0,3.0
3004677,yongledian_aq,2018-05-18 16:00:00,29.0,104.0,76.0,0.9,41.0,6.0
3004678,yufa_aq,2018-05-18 16:00:00,30.0,81.0,36.0,0.7,77.0,6.0
3004679,liulihe_aq,2018-05-18 16:00:00,59.0,90.0,24.0,1.0,116.0,10.0
3004680,qianmen_aq,2018-05-18 16:00:00,40.0,83.0,60.0,0.9,90.0,7.0
3004681,yongdingmennei_aq,2018-05-18 16:00:00,29.0,68.0,47.0,0.7,86.0,10.0
3004682,xizhimenbei_aq,2018-05-18 16:00:00,41.0,79.0,56.0,0.8,86.0,6.0
3004683,nansanhuan_aq,2018-05-18 16:00:00,25.0,84.0,75.0,0.9,62.0,7.0
3004684,dongsihuan_aq,2018-05-18 16:00:00,24.0,73.0,52.0,0.7,79.0,6.0
